description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                In this film, set in WWII New Zealand, Paul Newman plays a U.S. marine captain, assigned to investigate servicemen's requests to marry local girls. An unemotional cipher, Newman begins to warm up when he meets war widow Jean Simmons, the sister of Joan Fontaine, Piper Laurie, and Sandra Dee.
            ","NR
                    ",Robert Wise,NA,NA,Robert Anderson,NA,NA,NA,"Oct 8, 1957
                        ","Dec 9, 1992
                        ","
                            95 minutes
                        ","
                        MGM
                    ","
                Jean Simmons
            ","
                Paul Newman
            ","
                Joan Fontaine
            ","
                Piper Laurie
            ","
                Charles Drake
            ","
                Sandra Dee
            ",Until They Sail,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Romance
                        
                    ",67,6,63,136,132002,5.55,4,1,3.46,22,13,38,https://www.rottentomatoes.com/m/until_they_sail
"
                The brothers Primo and Secondo have come from Italy to America in hopes of running a successful, authentic Italian restaurant in 1950s-era New Jersey. Unfortunately they discover that they have an awful lot to learn about business in the New World. Much to their surprise, their newly opened Paradise Restaurant is not flooded with customers. The one customer they do have is unable to appreciate Primo's exquisitely prepared risotto because there is no spaghetti and meatballs on the side. When Primo hears this, he nearly becomes apoplectic with rage and Secondo must hastily try to mediate between the woman and his angry brother to whom he explains the philosophies of American business. Primo doesn't understand why the vulgar Americans would much rather eat the bastardized Italian foods served in stereotypical surroundings, such as the popular rival-restaurant Pascal's, when they could have the real thing at the Paradise. Things do not improve for the brothers and they go so deeply into debt that they are about to lose their business. In desperation, Secondo goes to Pascal for help. Pascal is all too happy to assist and so arranges for his good friend Louis Prima, a noted bandleader, to hold a dinner party at the Paradise, and Pascal arranges a menu. Secondo must then convince the volatile but brilliant Primo to cook the meal laid out by his hated rival. If the brothers can pull the dinner off without a hitch perhaps they will succeed.
            ","R (for language)
                    ",Stanley Tucci,Campbell Scott,NA,Joseph Tropiano,Stanley Tucci,NA,NA,"Sep 20, 1996
                        ","Jan 1, 1998
                        ","
                            107 minutes
                        ","
                        Samuel Goldwyn Films
                    ","
                Marc Anthony
            ","
                Tony Shalhoub
            ","
                Stanley Tucci
            ","
                Campbell Scott
            ","
                Isabella Rossellini
            ","
                Minnie Driver
            ","
                                Big Night
                            ",1996,"The performances in Big Night are wonderful, and the food looks delicious.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",96,56,84,8,137808,8.08,8.38,13,4.06,1376,266,1405,https://www.rottentomatoes.com/m/big_night
"
                Widely regarded as a comedy in 1960, The Apartment seems more melancholy with each passing year. Jack Lemmon plays C.C. Baxter, a go-getting office worker who loans his tiny apartment to his philandering superiors for their romantic trysts. He runs into trouble when he finds himself sharing a girlfriend (Shirley MacLaine) with his callous boss (Fred MacMurray). Director/co-writer Billy Wilder claimed that the idea for The Apartment stemmed from a short scene in the 1945 romantic drama Brief Encounter in which the illicit lovers (Trevor Howard and Celia Johnson) arrange a rendezvous in a third person's apartment. Wilder was intrigued about what sort of person would willingly vacate his residence to allow virtual strangers a playing field for hanky panky. His answer to that question wound up winning 6 Academy Awards, including Best Picture, Best Director, and Best Original Screenplay. The Apartment was adapted by Neil Simon and Burt Bacharach into the 1969 Broadway musical Promises, Promises. ~ Hal Erickson, Rovi
            ","NR
                    ",Billy Wilder,NA,NA,Billy Wilder,I.A.L. Diamond,NA,NA,"Jun 15, 1960
                        ","Jun 19, 2001
                        ","
                            125 minutes
                        ","
                        United Artists
                    ","
                Jack Lemmon
            ","
                Shirley MacLaine
            ","
                Fred MacMurray
            ","
                Ray Walston
            ","
                Jack Kruschen
            ","
                Joan Shawlee
            ","
                                The Apartment
                            ",1960,"Director Billy Wilder's customary cynicism is leavened here by tender humor, romance, and genuine pathos.","
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",93,68,94,38,134454,8.7,8.78,17,4.39,8064,519,5666,https://www.rottentomatoes.com/m/1001115-apartment
"
                Based on the novel by Ernest Hemingway, this romantic drama is set against the turbulent tapestry of the Spanish Civil War. Gary Cooper plays Robert Jordan, an idealistic American fighting with a Spanish guerilla band. He is assigned to blow up a bridge in order to halt the enemy's progress.
            ","G
                    ",Sam Wood,NA,NA,Dudley Nichols,NA,NA,NA,"Jan 1, 1943
                        ","Nov 17, 1998
                        ","
                            170 minutes
                        ","
                        MCA Universal Home Video
                    ","
                Gary Cooper
            ","
                Ingrid Bergman
            ","
                Akim Tamiroff
            ","
                Katina Paxinou
            ","
                Arturo de Crdova
            ","
                Vladimir Sokoloff
            ","
                                For Whom the Bell Tolls
                            ",1943,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",71,14,73,37,134541,6.44,0,0,3.94,19,7,11,https://www.rottentomatoes.com/m/for_whom_the_bell_tolls
"
                Erin's (Drew Barrymore) wry wit and unfiltered frankness charm newly single Garrett (Justin Long) over beer, bar trivia and breakfast the next morning. Their chemistry sparks a full-fledged summer fling, but neither expects it to last once Erin heads home to San Francisco and Garrett stays behind for his job in New York City. But when six weeks of romping through the city inadvertently become meaningful, neither is sure they want it to end. And while Garrett's friends Box (Jason Sudeikis) and Dan (Charlie Day) joke about his pre-flight calorie-cutting and his full-time relationship with his cell phone, they don't like losing their best drinking buddy to yet another rocky romance. At the same time, Erin's high-strung, overprotective married sister, Corinne (Christina Applegate), wants to keep Erin from heading down an all-too-familiar road. But despite the opposite coasts, the nay-saying friends and family, and a few unexpected temptations, the couple just might have found something like love, and with the help of a lot of texting, sexting and late-night phone calls, they might actually go the distance.-- (C) Warner Bros
            ","R (for sexual content including dialogue, language throughout, some drug use and brief nudity)
                    ",Nanette Burstein,NA,NA,Geoff LaTulippe,NA,NA,NA,"Sep 3, 2010
                        ","Nov 30, 2010
                        ","
                            97 minutes
                        ","
                        New Line Cinema
                    ","
                Drew Barrymore
            ","
                Justin Long
            ","
                Charlie Day
            ","
                Jason Sudeikis
            ","
                Christina Applegate
            ","
                Ron Livingston
            ","
                                Going the Distance
                            ",2010,"It's timelier and a little more honest than most romantic comedies, but Drew Barrymore and Justin Long's screen chemistry doesn't make up for Going the Distance's overall flatness.","
                        
                        Comedy, 
                        
                        Romance
                        
                    ",54,166,52,57,141543,5.75,5.6,39,3.31,5659,5177,23114,https://www.rottentomatoes.com/m/10012042-going_the_distance
"
                A plumber looking for love hopes to find romance by impersonating a movie director in this offbeat independent comedy. David Kulovic (Martin Donovan) is a single guy who doesn't have much luck impressing the ladies, a dilemma he attributes to the poor opinion most people have of his trade, plumbing. One day, David is mistaken for a well-known film director, and discovers people, especially women, seem a great deal more friendly toward him when they think he works in the movies. David's case of mistaken identity gives him a brainstorm, and with the help of his pal R.J. (Kevin Carroll), he decides to pass himself off as a struggling independent filmmaker, hoping to meet aspiring actresses at his bogus casting calls. Of course, a filmmaker needs a script, and David swipes one from one of his neighbors, Toni Edelman (Mary-Louise Parker, who is trying to get her own foot in the door of the film business). As it happens, Toni's screenplay happens to be quite good, and soon David's nonexistent project is developing a very real buzz in indie film circles. Seeing this as her big chance at a career in Hollywood, Toni begins coaching David in how to act like a filmmaker in the hopes they can actually get David's phantom picture off the ground. Writer and director John C. Walsh based Pipe Dream in part on his own experiences as he was making his first feature film, Ed's Next Move.
            ","R (for a sex scene)
                    ",John Walsh,NA,NA,John Walsh,Cynthia Kaplan,NA,NA,"Jan 1, 2001
                        ","Jun 17, 2003
                        ","
                            93 minutes
                        ","
                        Castle Hill Productions
                    ","
                Martin Donovan
            ","
                Mary-Louise Parker
            ","
                Rebecca Gayheart
            ","
                Kevin Carroll
            ","
                Peter Jacobson
            ","
                Guinevere Turner
            ",Pipe Dream,NA,No consensus yet.,"
                        
                        Comedy, 
                        
                        Romance
                        
                    ",72,18,31,899,132436,6.41,6.26,8,2.97,14,31,85,https://www.rottentomatoes.com/m/pipe_dream
"
                The classic Shakespearean romantic tragedy is updated by director Baz Luhrmann to a post-modern Verona Beach where swords are merely a brand of gun and bored youths are easily spurred toward violence. Longtime rivals in religion and business, the Montagues and the Capulets share a page from the Jets and Sharks of West Side Story when they form rival gangs. Romeo (Leonardo DiCaprio) is aloof toward the goings-on of his Montague cousins, but after he realizes that Juliet (Claire Danes) is a Capulet at the end of one very wild party, the enmity between the two clans becomes the root of his angst. He relies heavily -- and with serious consequences -- on his rebel gender-bender of a friend, Mercutio (Harold Perrineau Jr.), and Father (not Friar) Lawrence (Pete Postlethwaite) for protection and support. Romeo is, of course, exiled, and it looks like Juliet will be forced into an arranged marriage with the bland Paris (Paul Rudd). It ends, as Romeo and Juliet must, when Romeo hears a tragic piece of misinformation and brings his suicide wish to what was meant to be Juliet 's temporary tomb. This time, though, the turf and the weapon of choice have taken a turn toward the surreal. ~ Tracie Cooper, Rovi
            ","PG-13 (for scenes of contemporary violence and some sensuality)
                    ",Baz Luhrmann,NA,NA,Craig Pearce,Baz Luhrmann,Martin Brown,NA,"Nov 1, 1996
                        ","May 25, 1999
                        ","
                            120 minutes
                        ","
                        20th Century Fox
                    ","
                Leonardo DiCaprio
            ","
                Claire Danes
            ","
                Brian Dennehy
            ","
                John Leguizamo
            ","
                Pete Postlethwaite
            ","
                Paul Sorvino
            ",Romeo + Juliet,NA,Baz Luhrmann's visual aesthetic is as divisive as it is fresh and inventive.,"
                        
                        Drama, 
                        
                        Romance
                        
                    ",72,64,77,572,136426,6.62,5.53,19,3.89,35125,10513,50001,https://www.rottentomatoes.com/m/william_shakespeares_romeo_and_juliet
"
                As the prom draws near and the popular head cheerleader of Echo Lake High dumps her star quarterback boyfriend in favor of attending the dance with the biggest loser in school, the raging footballer plots murderous revenge in cult animation icon Bill Plympton's darkly satirical take on the teen tragedy radio hits and high-school melodramas of the 1950s and '60s. High-school sweethearts Cherri (Sarah Silverman) and Rod (Dermot Mulroney) are a match made in popularity heaven. When nerdy new student Spud (Eric Gilliland) makes the fateful mistake of offending both Cherri and Rod on his first day at Echo Lake High, his punishment is to serve as Cherri's ""slave"" until both she and her brutish boyfriend decree that he has made up for his unintentional transgression. Though the mere sight of Spud at first makes Cherri's skin crawl, the unlikely pair soon grow exceptionally close until, one day, love blossoms between them. Upon learning that his onetime sweetheart will now be attending the prom on the arm of the socially awkward Spud, Rod angrily forces their car off of the road on and into the icy waters of Echo Lake as the couple makes their way to the big dance. Though cunningly successful in thwarting attempts made by local authorities to locate the missing teens, Rod soon discovers that sometimes the dead have a curious way of exposing the crimes of their killers.
            ","G
                    ",Bill Plympton,NA,NA,Bill Plympton,NA,NA,NA,"Apr 17, 2004
                        ","Nov 30, 2010
                        ","
                            78 minutes
                        ","
                        Plymptoons
                    ","
                Dermot Mulroney
            ","
                Zak Orth
            ","
                Sarah Silverman
            ","
                Justin Long
            ","
                Eric Gilliland
            ","
                Tommy Noonan
            ",Hair High,NA,"Hair High isn't first-tier Plympton, but like the rest of the animator's work, this is an assuredly odd tale that should resonate with fans of strange cinema.","
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Horror, 
                        
                        Romance
                        
                    ",75,20,73,153,138629,6.55,6.88,8,3.65,27,10,55,https://www.rottentomatoes.com/m/hair-high
"
                Virginia Woolf's difficult 1925 novel about a woman reflecting on choices made 30 years earlier is a smartly conceived, beautifully executed study of four intersecting lives in Edwardian England.
            ","PG-13 (For emotional elements and brief nudity)
                    ",Marleen Gorris,NA,NA,Eileen Atkins,NA,NA,NA,"Feb 20, 1998
                        ","Sep 28, 1999
                        ","
                            97 minutes
                        ","
                        BMG
                    ","
                Vanessa Redgrave
            ","
                Michael Kitchen
            ","
                Natascha McElhone
            ","
                Alan Cox
            ","
                John Standing
            ","
                Amelia Bullmore
            ","
                                Mrs. Dalloway
                            ",1998,No consensus yet.,"
                        
                        Drama, 
                        
                        Romance
                        
                    ",71,34,57,1,132932,6.53,7.66,10,3.33,114,87,241,https://www.rottentomatoes.com/m/mrs_dalloway
"
                This biopic focuses on baseball star Monty Stratton. Beginning in the 1930s, the film follows Texas farm boy Stratton as he rises from the minors to the majors. When Monty has to have a leg amputated, it looks like his pitching career is over. However, Monty makes a successful comeback.
            ","NR
                    ",Sam Wood,NA,NA,Douglas Morrow,Guy Troper,NA,NA,"May 12, 1949
                        ","Aug 15, 2006
                        ","
                            106 minutes
                        ","
                        Warner Home Video
                    ","
                James Stewart
            ","
                June Allyson
            ","
                Frank Morgan
            ","
                Agnes Moorehead
            ","
                Bill Williams
            ","
                Bruce Cowling
            ","
                                The Stratton Story
                            ",1949,No consensus yet.,"
                        
                        Classics, 
                        
                        Drama, 
                        
                        Romance, 
                        
                        Sports & Fitness
                        
                    ",86,7,81,1,133045,6.69,0,2,3.91,105,25,172,https://www.rottentomatoes.com/m/stratton_story
"
                Liza Minnelli is Pookie Adams, a relentlessly kooky coed in The Sterile Cuckoo. The film's focus, however, is on Wendell Burton (likewise making his first screen appearance) as reserved young college student Jerry. He is actively pursued by the unpredictable Pookie, who helps him to survive his first months in school. Gradually, however, it is obvious that Jerry is outgrowing Pookie. Both, however, have benefited from the relationship (he has gained self-confidence, she is now able to come to grips with her unhappy home life) and their parting is a tender one. Not unlike his stars, Alan J. Pakula was making his directorial bow with The Sterile Cuckoo, which earned an Oscar nomination for its theme song ""Come Saturday Morning."" ~ Hal Erickson, Rovi
            ","PG
                    ",Alan J. Pakula,NA,NA,John Nichols,Alvin Sargent,NA,NA,"Oct 22, 1969
                        ","Oct 16, 2012
                        ","
                            108 minutes
                        ","
                        Paramount Pictures
                    ","
                Liza Minnelli
            ","
                Wendell Burton
            ","
                Tim McIntire
            ","
                Elizabeth Harrower
            ","
                Austin Green
            ","
                Sandy Faison
            ","
                                The Sterile Cuckoo (Pookie)
                            ",1969,No consensus yet.,"
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",88,8,65,802,132527,6.56,7.5,1,3.61,60,33,142,https://www.rottentomatoes.com/m/sterile_cuckoo
"
                Jean Harlow is the ""bombshell"" of the title, a popular movie actress named Lola. Though she seemingly has everything a girl could possibly want, Lola is fed up with her sponging relatives, her ""work til you drop"" studio, and the nonsensical publicity campaigns conducted by press agent Lee Tracy. She tries to escape Hollywood by marrying a titled foreign nobleman, but Tracy has the poor guy arrested as an illegal alien. Finally Lola finds what she thinks is perfect love in the arms of aristocratic Franchot Tone, but she renounces Tone when his snooty father C. Aubrey Smith looks down his nose at Lola and her profession. Upon discovering that Tone and his entire family were actors hired by Tracy, Lola goes ballistic--until she realizes that Tracy, for all his bluff and chicanery, is the man who truly loves her. Allegedly based on the career of Clara Bow (who, like Lola, had a parasitic family and a duplicitous private secretary), Bombshell is a prime example of Jean Harlow at her comic best. So as not to mislead audiences into thinking this was a war picture, MGM retitled the film Blonde Bombshell for its initial run.
            ","NR
                    ",Victor Fleming,NA,NA,Jules Furthman,John Lee Mahin,NA,NA,"Oct 13, 1933
                        ","Dec 5, 1990
                        ","
                            96 minutes
                        ","
                        MGM
                    ","
                Jean Harlow
            ","
                Lee Tracy
            ","
                Frank Morgan
            ","
                Franchot Tone
            ","
                Pat O'Brien
            ","
                Una Merkel
            ","
                                Bombshell (Blonde Bombshell)
                            ",1933,No consensus yet.,"
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",90,10,74,637,132574,7.33,0,0,3.72,67,23,97,https://www.rottentomatoes.com/m/1029408-bombshell
"
                Writer/director Darnell Martin became the first African-American woman to direct a studio feature with this charming, funny, and realistic account of a young Hispanic mother trying to contend with life in the Bronx, her demanding job, her uptight mother-in-law, her transgendered brother, and her out-on-bail husband.
            ","R
                    ",Darnell Martin,NA,NA,Darnell Martin,NA,NA,NA,"Oct 14, 1994
                        ","Jul 13, 2004
                        ","
                            107 minutes
                        ","
                        Sony Pictures Home Entertainment
                    ","
                Luna Lauren Vlez
            ","
                John Seda
            ","
                Jon Seda
            ","
                Tomas Melly
            ","
                Desiree Casado
            ","
                Isaiah Garcia
            ","
                                I Like It Like That
                            ",1994,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",80,10,91,3,134480,7.47,7.75,4,4.41,256,26,426,https://www.rottentomatoes.com/m/i_like_it_like_that
"
                After making Fast Times at Ridgemont High (1982) and Clueless (1995), two of the definitive films about the joys and terrors of American high school, writer/director Amy Heckerling moves on to college with this bittersweet romantic comedy. Paul Tannek (Jason Biggs) is a bright but socially inept college freshman who has just arrived at NYU from the Midwest. Frumpy and studious, Paul has trouble meeting people, doesn't get along with his roommates, and most of his fellow students hardly acknowledge his existence. But Paul finds a soul mate in Dora Diamond (Mena Suvari), who has even more problems than he does: she's out of money, has nowhere to live, works a humiliating job as a waitress at a strip club, and has become involved with one of her professors, Edward Alcott (Greg Kinnear), whose callous treatment hardly boosts her shaky self-esteem. Dora gives Paul some advice on how to fit in with his roommates, and Paul lets her stay with him while she looks for work; when he becomes infatuated with her, he has to figure out how to win her away from Edward. Loser marked a reunion for Jason Biggs and Mena Suvari, who starred together in the hit teen comedy American Pie.
            ","PG-13 (for drug content, crude sexual material and language)
                    ",Amy Heckerling,NA,NA,Amy Heckerling,NA,NA,NA,"Jul 21, 2000
                        ","Dec 19, 2000
                        ","
                            96 minutes
                        ","
                        Sony Pictures Home Entertainment
                    ","
                Jason Biggs
            ","
                Mena Suvari
            ","
                Greg Kinnear
            ","
                Zak Orth
            ","
                Dan Aykroyd
            ","
                Jimmi Simpson
            ","
                                Loser
                            ",2000,"In the grand tradition of teen flicks, Loser comes across as another predictable and underwritten movie with nothing new to offer.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",24,96,35,52,136691,4.21,4.48,28,2.87,828,1519,4245,https://www.rottentomatoes.com/m/1098734-loser
"
                CLARA tells the story of Isaac Bruno (Patrick J. Adams), an astronomer consumed by the search for life beyond Earth. Convinced that the universe is a dark and lonely place, Isaac meets Clara (Troian Bellisario), an artist who shares his fascination for the wonders of space. Their unlikely collaboration leads to a deep connection, and a profound astronomical discovery.
            ","NR
                    ",Akash Sherman,NA,NA,Akash Sherman,NA,NA,NA,"May 3, 2019
                        ","May 3, 2019
                        ","
                            105 minutes
                        ","
                        Serendipity Point Films
                    ","
                Patrick J. Adams
            ","
                Troian Bellisario
            ","
                Ennis Esmer
            ","
                Kristen Hager
            ","
                R.H. Thomson
            ","
                Will Seatle Bowes
            ",Clara,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Science Fiction & Fantasy, 
                        
                        Romance
                        
                    ",48,23,90,74,134953,6.32,5,4,4.51,64,7,69,https://www.rottentomatoes.com/m/clara_2019
"
                The venerated filmmaker Eisenstein is comparable in talent, insight and wisdom, with the likes of Shakespeare or Beethoven; there are few - if any - directors who can be elevated to such heights. On the back of his revolutionary film Battleship Potemkin, he was celebrated around the world, and invited to the US. Ultimately rejected by Hollywood and maliciously maligned by conservative Americans, Eisenstein traveled to Mexico in 1931 to consider a film privately funded by American pro-Communist sympathizers, headed by the American writer Upton Sinclair. Eisenstein's sensual Mexican experience appears to have been pivotal in his life and film career - a significant hinge between the early successes of Strike, Battleship Potemkin, and October, which made him a world-renowned figure, and his hesitant later career with Alexander Nevsky, Ivan the Terrible and The Boyar's Plot.
            ","NR
                    ",Peter Greenaway,NA,NA,Peter Greenaway,NA,NA,NA,"Feb 5, 2016
                        ","May 10, 2016
                        ","
                            105 minutes
                        ","
                        Submarine
                    ","
                Gustavo Galvan
            ","
                Elmer Bck
            ","
                Luis Alberti
            ","
                Emiliano Morales
            ","
                Lisa Owen
            ","
                Maya Zapata
            ",Eisenstein In Guanajuato,NA,"Eisenstein in Guanajuato is certainly bold, but its provocations aren't always enough to overcome a lack of depth and clear narrative purpose.","
                        
                        Comedy, 
                        
                        Romance
                        
                    ",61,54,52,277,134997,6.25,5.56,19,3.19,60,56,105,https://www.rottentomatoes.com/m/eisenstein_in_guanajuato
"
                Directed by Nick Cassavetes, this adaptation of author Nicholas Sparks' bestselling novel revolves around Noah Calhoun's (James Garner) regular visits to a female patron (Gena Rowlands) of an area nursing home. Rather than bore her with the inanities of everyday life, Calhoun reads from an old, faded notebook containing the sweeping account of a young couple (Ryan Gosling and Rachel McAdams) whose love affair was tragically put to a halt after their separation in the midst of World War II. Seven years later, the couple was reunited, and, despite having taken radically different paths, they found themselves unable to resist the call of a second chance. The Notebook also features Joan Allen, Sam Shepard, and Kevin Connolly. ~ Tracie Cooper, Rovi
            ","PG-13 (for some sexuality)
                    ",Nick Cassavetes,NA,NA,Jeremy Leven,Jan Sardi,Nick Cassavetes,NA,"Jun 25, 2004
                        ","Feb 8, 2005
                        ","
                            124 minutes
                        ","
                        New Line Cinema
                    ","
                Ryan Gosling
            ","
                Rachel McAdams
            ","
                James Garner
            ","
                Gena Rowlands
            ","
                James Marsden
            ","
                Sam Shepard
            ",The Notebook,NA,"It's hard not to admire its unabashed sentimentality, but The Notebook is too clumsily manipulative to rise above its melodramatic clichs.","
                        
                        Drama, 
                        
                        Romance
                        
                    ",53,178,85,31,141358,5.64,5.16,44,3.61,180712,32282,5244969,https://www.rottentomatoes.com/m/notebook
"
                It's the 1660s, and Edward 'Ned' Kynaston is England's most celebrated leading lady. Women are forbidden to appear on stage and Ned profits, using his beauty and skill to make the great female roles his own. But King Charles II is tired of seeing the same old performers in the same old tragedies. Since no one will take him up on his suggestion to improve Othello with a couple of good jokes, he decides to liven the royal palate by allowing real women to tread the boards. In a slightly less progressive spirit, he rules that men may no longer play women's parts. This is good news for the monarch's mistress, the saucy, stage-struck Nell Gwyn. It is also good news for Maria, Kynaston's lovelorn young dresser who has been secretly performing at a seedy tavern in lavish costumes borrowed from her employer. It is very bad news for Ned, who plummets from his exalted position as one of London's most desirable females to become a virtual nobody, virtually overnight. Cast out of the spotlight, Ned seems headed for burlesque obscurity until Maria, now a rising star, takes it upon herself to make a man of him again.
            ","R (for sexual content and language)
                    ",Richard Eyre,NA,NA,Jeffrey Hatcher,NA,NA,NA,"Oct 22, 2004
                        ","Mar 8, 2005
                        ","
                            105 minutes
                        ","
                        Lions Gate Films
                    ","
                Billy Crudup
            ","
                Claire Danes
            ","
                Rupert Everett
            ","
                Tom Wilkinson
            ","
                Ben Chaplin
            ","
                Hugh Bonneville
            ","
                                Stage Beauty
                            ",2004,"Uneven but enjoyable, Stage Beauty uses historical events as the springboard for a well-acted romance with a charming Shakespearean spin.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",64,127,78,11,141442,6.53,6.44,42,3.89,1426,408,1583,https://www.rottentomatoes.com/m/stage_beauty
"
                Set against the sweeping landscapes of Wyoming and Texas, this epic love story tells of two young men -- a ranch-hand and a rodeo cowboy -- who meet in the summer of 1963 while driving cattle on a mountain range. They unexpectedly forge a lifelong connection, one whose complications, joys and tragedies provide a testament to the endurance and power of love.
            ","R (for sexuality, nudity, language and some violence)
                    ",Ang Lee,NA,NA,Larry McMurtry,Diana Ossana,Ang Lee,NA,"Dec 9, 2005
                        ","Apr 4, 2006
                        ","
                            134 minutes
                        ","
                        Focus Features
                    ","
                Heath Ledger
            ","
                Jake Gyllenhaal
            ","
                Anne Hathaway
            ","
                Michelle Williams
            ","
                Randy Quaid
            ","
                Linda Cardellini
            ","
                                Brokeback Mountain
                            ",2005,"A beautiful, epic Western, Brokeback Mountain's love story is imbued with heartbreaking universality thanks to moving performances by Heath Ledger and Jake Gyllenhaal.","
                        
                        Drama, 
                        
                        Romance
                        
                    ",87,243,82,519,141406,8.17,8.3,52,4.04,40618,8740,88369,https://www.rottentomatoes.com/m/brokeback_mountain
"
                THE BOOK OF LIFE, a vibrant fantasy-adventure, tells the legend of Manolo, a conflicted hero and dreamer who sets off on an epic quest through magical, mythical and wondrous worlds in order to rescue his one true love and defend his village. (c) Fox
            ","PG (for mild action, rude humor, some thematic elements and brief scary images)
                    ",Jorge R. Gutierrez,NA,NA,Jorge R. Gutierrez,Doug Langdale,NA,NA,"Oct 17, 2014
                        ","Jan 27, 2015
                        ","
                            95 minutes
                        ","
                        20th Century Fox
                    ","
                Channing Tatum
            ","
                Zoe Saldana
            ","
                Diego Luna
            ","
                Christina Applegate
            ","
                Ice Cube
            ","
                Kate del Castillo
            ",The Book of Life,NA,"The Book of Life's gorgeous animation is a treat, but it's a pity that its story lacks the same level of craft and detail that its thrilling visuals provide.","
                        
                        Animation, 
                        
                        Romance
                        
                    ",82,123,77,49,136303,6.89,7.16,33,3.92,10873,3243,31776,https://www.rottentomatoes.com/m/the_book_of_life_2014
"
                An Asian-American woman and her mother both find their private lives are becoming a family matter in this romantic comedy-drama. Wilhelmina Pang (Michelle Krusiec) is a surgeon living in Manhattan whose mother (Joan Chen) is eager for her to settle down with a nice man and get married. What Ma doesn't know is that Wilhelmina happens to be a lesbian -- or rather, Ma prefers not to acknowledge it, since she once walked in on Wilhelmina and her girlfriend several years before. As it happens, Wilhelmina is looking for someone special in her life, and thinks she may have found her in Vivian (Lynn Chen), a beautiful dancer, but a fear of commitment and a desire to keep her medical career on track is making their relationship problematic. As Wilhelmina tries to get her love life in order, her mother's shifts into crisis mode. Ma, a 48-year-old widow, has just discovered she's pregnant, and her staunchly traditional father (Li Zhiyu) will not allow her back into the home they share until she's married someone respectable. Unwilling to name the father of her baby, Ma is forced to move in with Wilhelmina, and while enduring the emotional roller coaster of pregnancy she is being pressured by friends and relatives to marry Cho (Nathaniel Geng), a sweet but boring man she doesn't especially like. Saving Face was the first feature film from writer and director Alice Wu.
            ","R (for some sexuality and language)
                    ",Alice Wu,NA,NA,Alice Wu,NA,NA,NA,"May 27, 2005
                        ","Oct 18, 2005
                        ","
                            96 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Michelle Krusiec
            ","
                Joan Chen
            ","
                Lynn Chen
            ","
                Li Zhiyu
            ","
                Jin Wang
            ","
                Guanglan Shen
            ","
                                Saving Face
                            ",2005,A charming tale of a love affair that overcomes cultural taboos.,"
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",86,86,88,8,138109,6.68,6.84,28,4.13,1592,221,1046,https://www.rottentomatoes.com/m/saving_face
"
                Three graduates fulfill their dreams of vacationing in Paris. They accidentally find themselves in a lavish world, where they live like royalty and experience romance. But at the end of their journey, they discover the true magic of friendship. -- 20th Century Fox
            ","PG (for brief mild language)
                    ",Thomas Bezucha,NA,NA,Maria Maggenti,Thomas Bezucha,April Blair,NA,"Jul 1, 2011
                        ","Oct 18, 2011
                        ","
                            109 minutes
                        ","
                        20th Century Fox
                    ","
                Selena Gomez
            ","
                Leighton Meester
            ","
                Katie Cassidy
            ","
                Cory Monteith
            ","
                Andie MacDowell
            ","
                Brett Cullen
            ","
                                Monte Carlo
                            ",2011,"Although it has its charming moments, Monte Carlo is mostly silly, predictable stuff that never pushes beyond the boundaries of formula.","
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Romance
                        
                    ",40,93,49,25,134412,4.83,4.67,35,3.3,3095,3181,9916,https://www.rottentomatoes.com/m/monte_carlo_2011
